V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0.29723764,0.3235787415,0.3643052818,0.5428914941,0.4171746596,0.5740396,0.851660168,1.2063086277,1.689806484,2.28361587,3.26888023,4.04168597,4.48197227,4.80812958,4.14233269,3.58111368,2.68144513,1.842695863,1.3020785972,0.754387426,0.69966953335
0.2956532256,0.4041386099,0.5658482092,0.4310258559,0.5686134736,0.58249787527,0.6487080784,1.1279686972,1.738929522,2.27730733,3.09659869,3.98448771,4.46213296,4.71822723,4.23120309,3.595319,2.48069235,1.83483984,1.321752285,0.8681910968,0.601925384
0.3206121119,0.3812180116,0.4203475362,0.4625104906,0.4605391823,0.59737687014,0.74628490834,1.0908155803,1.563008265,2.40321604,3.21835991,3.99870101,4.50379395,4.58817123,4.084781,3.63743474,2.68156302,1.687925988,1.1529910242,0.8568821638,0.61243115996
0.3724809877,0.419112836,0.5595334972,0.5193678851,0.5360053949,0.58689650825,0.71467015042,1.1342983117,1.598218394,2.34317433,3.11979329,3.94879401,4.46012628,4.56757243,4.25772885,3.59345047,2.58921931,1.823002748,1.233269776,0.8873397858,0.75115227609
0.4126925249,0.3579628879,0.5545759716,0.4974078757,0.577498669,0.59201538389,0.86977819658,1.0823201924,1.677591757,2.36371225,3.17505,4.07011263,4.56684158,4.69691324,4.12605581,3.63391711,2.54354916,1.85051951,1.3359444798,0.742489525,0.64745941255
0.3764745466,0.4965495733,0.4702159844,0.5267290205,0.623870974,0.57361454777,0.84470899802,1.1098932465,1.595310032,2.28576468,3.11809121,4.1016103,4.48647338,4.66325491,4.10070442,3.60850062,2.56138993,1.843885971,1.2097266308,0.8764818356,0.65561891235
0.3493162095,0.3106430898,0.4822522348,0.3217184448,0.3840494346,0.54306902148,0.6399135394,1.032720416,1.673099075,2.32763281,3.14174493,4.02827313,4.55145844,4.6319728,4.12784326,3.5871625,2.7585315,1.800145424,1.2379264846,0.86134642,0.62993668049
0.3676703182,0.4472987373,0.3688662908,0.5077220407,0.3970821449,0.67190088593,0.86951992772,0.9760159445,1.540605813,2.37572794,3.16050763,3.98664457,4.55998885,4.72774885,4.32154837,3.587414,2.61230829,1.89804592,1.3238438532,0.799866657,0.4843541657
0.3634663307,0.4760877817,0.5026431346,0.4906607131,0.5499792073,0.51285086082,0.8213898677,1.2814202321,1.580792058,2.35590901,3.16027206,3.93800528,4.53210661,4.66526159,4.15060731,3.70076296,2.61566357,1.773408566,1.0854907216,0.8575809386,0.54618771986
0.3665096185,0.3920608779,0.5771979676,0.3526512965,0.3830236221,0.50941141877,0.86893598472,1.1505273021,1.626409399,2.31394755,3.17061413,4.0618098,4.36223808,4.59734742,4.35321236,3.59038371,2.68915903,1.820581737,1.1171150822,0.7630640434,0.63811421379
0.3940395821,0.4713876536,0.4070206562,0.3869584072,0.4466548806,0.47892444664,0.9882653728,1.3194854295,1.708882042,2.35817566,3.0487758,4.00977824,4.57042048,4.55887519,4.23177597,3.6097841,2.69249808,1.932537347,1.2899405182,0.7851983948,0.56354773373
0.3203953966,0.4427508257,0.50369396,0.4163478893,0.4848262435,0.63649595434,0.83467574066,1.154401753,1.672343488,2.32840048,3.18081796,3.98735148,4.49882195,4.72270362,4.20899172,3.63275535,2.52791012,1.950065141,1.1234429448,0.813100953,0.64137629706
0.2604373019,0.3620822533,0.4751240322,0.4925895047,0.4256962945,0.54818319887,0.7851155367,1.048273769,1.533671791,2.3848268,3.17548452,4.00555367,4.5581,4.73892356,4.11263877,3.56310238,2.65735703,1.66038488,1.260597153,0.8429085958,0.50624655348
0.3265576123,0.3862754456,0.5927269538,0.5813323612,0.4287277234,0.62713131044,0.63615975494,1.1158808041,1.511472394,2.40973577,3.05527914,3.94330231,4.5526934,4.68730643,4.04119467,3.57564222,2.64042211,1.744616548,1.2923094326,0.8022064408,0.68651976722
0.3402417589,0.4226487388,0.5413659132,0.4581818756,0.4502512764,0.71579234382,0.79131018874,0.9987251526,1.697768229,2.33936821,3.13764612,4.08604014,4.39928424,4.64873708,4.24023732,3.67592709,2.59105944,1.791322492,1.257261476,0.85865327,0.69612359394
0.3717407142,0.4258796312,0.5645798804,0.5706875837,0.4606058106,0.60537149083,0.7798747784,1.1654308744,1.610916597,2.3202479,3.15995105,4.02854123,4.47152845,4.80569222,4.22047927,3.613379,2.7447651,1.741647097,1.1573257292,0.8050214504,0.717316862
0.3059909231,0.4159316874,0.396670824,0.4317716804,0.4516325812,0.63891244067,0.61302201476,1.094212969,1.57547885,2.38488401,3.17439194,4.04344092,4.34755777,4.65973697,4.3008438,3.57102348,2.58817939,1.866885671,1.2794202352,0.788098777,0.59049872972
0.3330593821,0.3059485276,0.461029766,0.555824728,0.5105922002,0.70645684547,0.67248830902,1.2089596975,1.479528077,2.35579525,3.09555059,4.16101018,4.47665494,4.65847772,4.02821627,3.55143203,2.58806977,1.883966648,1.0626702112,0.868958814,0.63732799658
0.3828331334,0.3459137144,0.5156061322,0.5472538981,0.5015793062,0.52346295391,0.90366610204,1.0229515662,1.680922691,2.36612113,3.08897429,4.07857003,4.53094479,4.78605193,4.37101251,3.71979365,2.53323962,1.701972765,1.3346399958,0.8042455806,0.69394495446
0.3459071851,0.4281899468,0.555180938,0.4139751207,0.5703083267,0.6320509937,0.71936683252,1.1319581751,1.719601956,2.35183876,3.08300287,4.05481882,4.47971792,4.60838401,4.22320502,3.65611228,2.62095657,1.746269805,1.1570787472,0.8165699566,0.62585361707
0.337891629,0.4441748262,0.5809479536,0.4978081878,0.544653824,0.5903167383,0.7889753368,1.1153714124,1.65133037,2.31824517,3.1001572,4.05297056,4.50445191,4.73949643,4.24300778,3.61190442,2.62576591,1.824566847,1.3523269032,0.8391999598,0.60659379221
0.3840295229,0.4243622058,0.692346742,0.4913849293,0.3666741069,0.46344391307,0.76462439,1.061102008,1.646858011,2.3073182,3.11653153,4.0262868,4.5150257,4.69021901,4.22989116,3.58317336,2.62478702,1.792975816,1.4179585984,0.8542784146,0.63806024279
0.4419837662,0.3512604794,0.5709939742,0.3317607982,0.4905947518,0.76373461504,0.63827375102,1.1393219967,1.755490512,2.3693992,3.10696125,4.03825359,4.39729371,4.67224843,4.34926005,3.57800224,2.57171985,1.813241523,1.0271583004,0.8162368968,0.63777975011
0.3893871774,0.4426577565,0.5080055944,0.4399990395,0.401472477,0.57771312945,0.72824489752,1.0472225504,1.664739326,2.42813715,3.08071606,4.08377354,4.40014132,4.57831646,4.17233135,3.70008469,2.71769928,2.006325192,1.3268374374,0.8497857026,0.67252000988
0.3975192771,0.5360612242,0.5630749916,0.4120303178,0.4523741655,0.60607745924,0.6528044482,1.0242478761,1.644928445,2.3653979,3.15609616,4.05183313,4.51918934,4.6442564,4.12701874,3.51070972,2.61755652,1.889137777,1.2440551806,0.799635095,0.57880011969
0.4101901982,0.4269965334,0.4795636848,0.4837877686,0.4578630142,0.54719420015,0.60584349476,1.2325648383,1.620535641,2.49476356,3.09139128,4.03069408,4.4759645,4.70602478,4.27589031,3.66400502,2.61407121,1.722279016,1.363806837,0.8379325288,0.48786760272
0.3718839914,0.2919258771,0.5685018234,0.5597093906,0.4209538461,0.46853760643,0.85738363294,1.1936176284,1.732649424,2.37686949,3.07141386,4.03280643,4.45458972,4.67908903,4.23005782,3.59491284,2.60003276,1.77338427,1.1711248038,0.7936841508,0.58514926426
0.388643562,0.2701796142,0.5290506526,0.3548620122,0.4167224372,0.50487785808,0.58643517164,1.1941899046,1.676352916,2.34567254,3.15554787,4.09129263,4.55997653,4.61201173,4.20635918,3.68643567,2.52166663,1.987005798,1.2252320144,0.8252872356,0.55612586349
0.4275354561,0.3937916715,0.4700187852,0.5100826956,0.4818382062,0.53878709565,0.7474054724,1.0027247159,1.601496575,2.41530486,3.14944261,4.06732208,4.5483308,4.60245362,4.12915937,3.54493272,2.46526857,1.7893971,1.189464686,0.841092831,0.60234521186
0.4079598462,0.3385120624,0.5158383026,0.6264948136,0.4646716887,0.5627594523,0.75593158204,1.344627492,1.692150362,2.29035083,3.14151744,3.98694112,4.52249579,4.62185809,4.23286046,3.6657354,2.5475545,1.823234368,1.2426539806,0.8215054254,0.6394360874
0.3873097886,0.4034174106,0.5899503956,0.5472105331,0.4658693277,0.55560703364,0.78395247052,1.1462770964,1.522419837,2.32046717,3.11197768,3.9813315,4.48865844,4.70482626,4.13058498,3.7178887,2.60295737,1.844580599,1.0596678606,0.824499235,0.65377169559
0.3814088815,0.4405410854,0.590388877,0.6523496961,0.4295693874,0.6072837156,0.78363425524,1.0353356673,1.52867941,2.31827369,3.10196876,4.05650884,4.43298735,4.72594509,4.15676516,3.50543714,2.70764147,1.830436516,1.2472936292,0.806215746,0.73320398631
0.3392008392,0.2294533936,0.5644262976,0.5940582879,0.412084192,0.6270841404,0.62109498174,1.1826614072,1.581933539,2.36707968,3.1426182,4.02856134,4.51026075,4.68386207,4.09061811,3.58345771,2.66326317,1.804824959,1.2071346902,0.8441353798,0.72286444049
0.3131796259,0.3289018365,0.480043903,0.444440816,0.470309301,0.70263960447,0.64034332932,1.1338261447,1.69604596,2.29011925,3.22074048,4.02755809,4.43165114,4.6034448,4.23524928,3.62146681,2.58026654,1.772693627,1.2816130842,0.866180362,0.59734708398
0.3525228076,0.374994053,0.418765385,0.639339162,0.3994136055,0.62992909084,0.79306370432,1.2124293783,1.471200785,2.34778472,3.16051175,4.04052435,4.43313772,4.7087504,4.34287828,3.53509437,2.69710863,1.732645495,1.2761544566,0.8042455898,0.61987827222
0.3975029456,0.4438309575,0.5849455054,0.4187075955,0.4457294151,0.5329102225,0.84094983802,1.2576477489,1.568191419,2.39746824,3.12141817,4.0348823,4.51770665,4.7341547,4.20734244,3.62041053,2.44672916,1.756900305,1.2753131512,0.8159972174,0.54098440948
0.3078671559,0.5074189668,0.518028109,0.4915459187,0.5050717532,0.60438629814,0.80513765636,1.1279578045,1.516883118,2.27436249,3.16191712,4.16265936,4.51634989,4.60039789,4.3178559,3.65215177,2.56213734,1.82821853,1.275488309,0.824775451,0.6921636063
0.4191479956,0.39155816,0.27622539,0.4216630901,0.536220921,0.53168257939,0.75660059862,1.1978577907,1.683477792,2.43331622,3.06140894,4.03477651,4.51334781,4.63737123,4.30392268,3.63310856,2.56351026,1.915297638,1.095406708,0.80996098,0.58056447928
0.4403367034,0.4122254029,0.4002652812,0.4525676833,0.466914097,0.59141626364,0.68586702224,1.175184651,1.53700678,2.38952269,3.1197649,3.93318755,4.45404524,4.65348559,4.32629275,3.63447745,2.68495893,1.683530725,1.2290984954,0.812455083,0.62603670425
0.3304585054,0.3658959678,0.4901060688,0.4029501013,0.4500642286,0.66870525524,0.78859921382,1.0068247359,1.491677813,2.32122277,3.15895194,4.03246926,4.51941661,4.67070456,4.19024503,3.54817429,2.55427715,1.837317717,1.2310121804,0.7567231368,0.6313531005
0.3384353118,0.2400895219,0.6370075016,0.462245139,0.4559017953,0.66221835481,0.567873915,1.0247659403,1.547178296,2.38395367,3.21104827,4.08731561,4.54583269,4.69373697,4.29340212,3.51828948,2.73662052,1.716795212,1.068706828,0.8057973446,0.56860038334
0.2744528926,0.4470715251,0.481934792,0.5531639897,0.2937460696,0.50863580009,0.73192854942,1.28095614,1.667006017,2.40173353,3.08230426,4.13006922,4.4732592,4.63107902,4.24574964,3.67118268,2.4848764,1.705266977,1.2524560486,0.8282444646,0.53284917952
0.2404965432,0.4103367905,0.4493637812,0.5111143622,0.4746769536,0.55317481429,0.70622738262,1.1424376687,1.63859567,2.35344322,3.1182863,4.04531765,4.38124453,4.68349637,4.24163064,3.64096061,2.62570111,1.827800059,1.2120181038,0.818592926,0.5661836395
0.3768273288,0.4711999308,0.6099267528,0.4913047753,0.4009624222,0.62129194235,0.7286156481,0.9641347173,1.622432579,2.39918651,3.12542336,4.04537454,4.52005859,4.66638292,4.25200121,3.55299195,2.67585161,1.909001444,1.1296710986,0.7928310638,0.62679442028
0.3454235096,0.4474776665,0.392350935,0.6229820378,0.4489427521,0.69796295164,0.9300299157,1.2426836324,1.63874593,2.36284304,3.18412056,4.08310735,4.38312537,4.61466395,4.34070111,3.67406678,2.61436776,1.694116597,1.3145004962,0.8044242956,0.59747372469
0.3157399931,0.4649703932,0.3063119974,0.4715158849,0.5036445778,0.69256155048,0.8168748481,0.9790018081,1.581466428,2.32955817,3.21365602,4.05543223,4.50590231,4.58052218,4.27294131,3.66413476,2.66468904,1.748321174,1.238304401,0.8416818448,0.63168546846
0.423242494,0.4689531498,0.5201851308,0.5582741617,0.5104433874,0.63297477528,0.57252289194,1.1925620986,1.630491798,2.32324967,3.09285352,4.08782354,4.43151291,4.60130797,4.25926812,3.59670823,2.66905981,1.702638897,1.1571427398,0.809505998,0.4619294066
0.3520841187,0.4230259193,0.539992092,0.3782558195,0.5190058415,0.51647516278,0.71107568052,1.1105277735,1.678680388,2.31551953,3.06691713,4.01425468,4.37654886,4.63034382,4.28366929,3.63110197,2.68018186,1.824343261,1.173646593,0.785397445,0.73170993361
0.2418663701,0.3098652975,0.5861338122,0.4104942149,0.4029514684,0.54799981682,0.7100650394,1.1268760888,1.609011502,2.41982193,3.2144522,4.01171991,4.51408332,4.67136679,4.3249889,3.63252377,2.69832712,1.770069644,1.2818461036,0.8154162998,0.70815928425
0.3621162083,0.3356537471,0.5063706998,0.5802299978,0.4757852032,0.47500431944,0.6122730332,1.0507171593,1.59237311,2.44157855,3.14665578,4.05417705,4.4394991,4.69549984,4.2539834,3.65517002,2.6451218,1.804256367,1.3401126774,0.8504072638,0.73254039169
0.4286627795,0.3606340889,0.3994667604,0.4752982136,0.4144986712,0.58746921529,0.898097594,1.1403103942,1.648486955,2.38536318,3.16720193,4.06815484,4.50567055,4.69447617,4.18693867,3.5631632,2.58940621,1.781801008,1.1871697456,0.8369617356,0.55218309846
0.3581250744,0.4645530984,0.4056699482,0.5907544043,0.4428613214,0.53168773623,0.760366284,1.1724011496,1.541771574,2.33564322,3.18533106,3.93817985,4.54069386,4.56672338,3.99980173,3.59079377,2.634467,1.699263286,1.2583334436,0.837652245,0.57700012031
0.3280817145,0.4293804432,0.419274592,0.6810927311,0.5051208909,0.47614740038,0.61813841462,1.1088237949,1.615271212,2.40999972,3.10771272,4.09100384,4.57436472,4.67076977,4.07663624,3.64153739,2.68149397,1.919851236,1.2839124444,0.7971288228,0.58348653966
0.3683263041,0.3256023962,0.3824786492,0.4462344522,0.4256026256,0.55426319308,0.8075982107,1.1206927598,1.602768006,2.31850919,3.14228113,4.05159764,4.44525502,4.59381747,4.27413533,3.54682579,2.73986615,1.803805274,1.1350287822,0.76366122,0.6107643273
0.3703360576,0.3364892593,0.4263460472,0.6776841034,0.486370831,0.57445937649,0.67277496334,1.1505631785,1.609133261,2.2527846,3.15696154,3.99148677,4.60696298,4.60022755,4.15723649,3.65943906,2.60275031,1.817218408,1.3044999506,0.883001508,0.67191175454
0.3776733037,0.3928273211,0.4807798712,0.530299866,0.5564722212,0.6326919309,0.86341357072,1.0892894842,1.586446514,2.4698792,3.10201355,3.97616043,4.36741719,4.70314876,4.35331799,3.70879372,2.64774594,1.98413387,1.3630464796,0.7761358648,0.54966715816
0.3858236313,0.4257377825,0.5071643588,0.5834300516,0.5566723293,0.5700968422,0.8235530742,1.052305102,1.653751331,2.26926444,3.19704618,4.06515297,4.50953351,4.59676263,4.29328828,3.6474276,2.67091204,1.810020281,1.2957701182,0.862191369,0.60425018086
0.3457433981,0.2850517126,0.5810025396,0.4654351579,0.4803958125,0.46948077597,0.6572377151,1.22063131,1.646606161,2.3767272,3.20263573,4.03674669,4.42017977,4.60648703,4.28433537,3.53898182,2.54990232,1.542884753,1.2792446844,0.8581049168,0.56798451839
0.2531858743,0.4218685686,0.479321198,0.5257984175,0.5873045367,0.56226140367,0.56948012312,0.9744915101,1.532566947,2.40826934,3.17289296,4.12312317,4.58070135,4.50303788,4.26008886,3.56398402,2.70809651,1.942176582,1.291537663,0.8554929658,0.57162690966
0.3240119551,0.2798531741,0.5265921412,0.5441222372,0.5090953961,0.6586169091,0.63738292534,0.999596617,1.693970257,2.28786484,3.13891759,4.02905287,4.44513312,4.68478,4.2747977,3.6149187,2.62698056,1.578155921,1.2649597064,0.792632054,0.71413630103
0.3946283905,0.4456158881,0.4741695668,0.4439341344,0.4129543201,0.50684392023,0.6114989653,1.1767931477,1.600627261,2.3753096,3.08422157,4.06046131,4.57544924,4.66673605,4.1764582,3.65001111,2.63548261,2.007633273,1.2376453042,0.8222894158,0.67474731759
0.2981031942,0.3632665704,0.594650812,0.6905541653,0.5170184174,0.54310157757,0.98044166862,1.165752957,1.637186151,2.40428438,3.13422984,4.04076804,4.42303964,4.64244073,4.24955579,3.57573969,2.76087931,1.595054225,1.370772882,0.862658455,0.53382434042
0.2811043383,0.3410329164,0.3422586866,0.4892013021,0.5474294549,0.6558619563,0.80997100572,1.0751653794,1.58926565,2.3020171,3.13467278,4.02937801,4.47819869,4.57475803,4.23054498,3.63936423,2.71845489,1.663289323,1.2637198592,0.8525520126,0.53174293864
0.3200835151,0.3764877717,0.519387413,0.6219928344,0.440331315,0.61534840918,0.806822555,1.2336055729,1.644416672,2.31798105,3.16287588,3.98509717,4.55620311,4.71888514,4.34705816,3.65546641,2.66435596,1.830152045,1.328356243,0.817228068,0.64040420682
0.2810843814,0.4811514641,0.326009629,0.5797980282,0.5639628407,0.63466097065,0.80883340634,1.1528875847,1.647418541,2.30027853,3.14418619,3.99723456,4.55622324,4.67342639,4.3651794,3.61369197,2.67103805,1.831520951,1.1804066172,0.8690238336,0.713265684
0.4017482986,0.3220397373,0.6098018432,0.4680024956,0.4317418194,0.67229823589,0.70178529502,1.1956001529,1.611050623,2.40309026,3.18635476,4.02410116,4.61403899,4.66150844,4.27100758,3.54760149,2.65282771,1.894869391,1.2812724638,0.88602369,0.72493969009
0.3136855336,0.4418731254,0.5047702346,0.4949024675,0.4698919912,0.53367060781,0.64070366742,1.0923608665,1.435978367,2.44049406,3.19407269,4.0064596,4.55988728,4.59547897,4.14675224,3.55702551,2.62106625,1.767571458,1.4138800778,0.8502935518,0.57407524992
0.3524856039,0.3808496806,0.5762802114,0.5237584136,0.461981759,0.5352632822,0.80227319172,1.0702017526,1.618569601,2.38982344,3.1474032,4.08889992,4.56799526,4.65231959,4.28118321,3.55178151,2.5597489,1.796286394,1.2470167394,0.806780317,0.74657956761
0.3098086794,0.3682249092,0.5932605496,0.4602307132,0.4497463413,0.69808496617,0.74603426294,1.0455248673,1.608003994,2.43102514,3.10359776,3.98601108,4.56142704,4.65098315,4.17421199,3.64319909,2.66387259,1.918409204,1.189814084,0.7965722938,0.6041769372
0.3066980912,0.3461526733,0.4752022244,0.3006980433,0.4775298819,0.61781756491,0.80437216572,1.1118141086,1.668058076,2.36758338,3.11528434,4.14621201,4.45859098,4.53294691,4.13795781,3.46120479,2.77908151,1.6931254,1.316471325,0.8496760688,0.61162240946
0.3030049284,0.4852635394,0.521164196,0.7020136683,0.4035878562,0.57274953709,0.5114649461,1.059499214,1.678428526,2.2638294,3.17964418,4.09695902,4.53825261,4.57748384,4.36399734,3.5345216,2.63036025,1.963006952,1.1863081808,0.793745072,0.61614305179
0.4375271683,0.3422735054,0.5360935606,0.5382471236,0.3914615855,0.49407221608,0.71404058762,1.2893529647,1.58949715,2.33764985,3.03539109,4.0137917,4.41326628,4.68470654,4.30590123,3.67875034,2.65722698,1.950922131,1.1238542456,0.8500782088,0.62166358906
0.411928725,0.4648050411,0.4319574708,0.563529729,0.5191574922,0.47711915873,0.64735003592,1.150311976,1.649445588,2.30909735,3.23111912,3.9483716,4.50907045,4.64265616,4.27064618,3.64998268,2.59290365,1.730573871,1.2788886604,0.808705781,0.53808845568
0.3654062369,0.4734153395,0.3999470288,0.4576257646,0.5237648334,0.52069356,0.46831281094,0.9638631187,1.626007254,2.34991736,3.21806758,4.03617391,4.54964274,4.70227136,4.18538273,3.47676674,2.56948569,1.677709756,1.3462299268,0.8400001758,0.62396199406
0.2980663588,0.3880594497,0.4628783098,0.4951503966,0.3316704683,0.65592483187,0.7666835807,1.1438353637,1.703113978,2.2565826,3.13255228,3.98640909,4.50233565,4.65116194,4.32591501,3.64308516,2.7106638,1.982033818,1.2046975914,0.8150020582,0.69960183743
0.3410611386,0.3303218742,0.6533619206,0.4209745874,0.4323537031,0.46644014817,0.77233600264,1.1387790335,1.646573654,2.38103302,3.10051868,4.02063217,4.43271516,4.58130214,4.21234299,3.62436706,2.67703362,1.887577936,1.1012192986,0.8307548208,0.62449371128
